timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,"UserId"
1622138833917,332,Delete User Transaction-0,200,OK,Thread Group 1-1,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5202,332,0,0,5202
1622138833980,347,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,764,304,5,5,null,0,1,0,5203
1622138833981,347,Delete User Transaction-0,200,OK,Thread Group 1-2,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5203,347,0,0,5203
1622138834046,336,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,764,304,5,5,null,0,1,0,5204
1622138834047,336,Delete User Transaction-0,200,OK,Thread Group 1-5,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5204,336,0,0,5204
1622138834117,330,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,,764,304,5,5,null,0,1,0,5205
1622138834118,330,Delete User Transaction-0,200,OK,Thread Group 1-4,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5205,330,0,0,5205
1622138834190,331,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,,764,304,5,5,null,0,0,0,5206
1622138834190,331,Delete User Transaction-0,200,OK,Thread Group 1-3,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5206,330,0,0,5206
1622138834250,331,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,,764,304,5,5,null,0,1,0,5207
1622138834250,331,Delete User Transaction-0,200,OK,Thread Group 1-1,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5207,331,0,0,5207
1622138834328,314,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-2,,true,,764,304,5,5,null,0,1,0,5208
1622138834329,314,Delete User Transaction-0,200,OK,Thread Group 1-2,text,true,,764,304,5,5,https://gorest.co.in/public-api/users/5208,314,0,0,5208
1622138834383,329,Delete User Transaction,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,,764,304,5,5,null,0,1,0,5209
